numero_parcelas,superficie_total_ha,porcentaje_produccion_venta,anios_actividad,edad,participa_toma_decisiones,pertenece_asociacion,usa_maquinaria,usa_semilla_certificada,tiene_certificacion_calidad,tiene_seguro_agropecuario,recibio_asistencia_tecnica,nivel_educacion,sexo,departamento,region_natural,tipo_riego_predominante,principal_destino_produccion,principal_canal_venta,tipo_riego_predominante_str,Real Label (Invented),Predicted Label,Prediction Probability (Si)
2,4.15,57.14,20,46,False,False,True,False,False,False,False,Primaria completa,Hombre,LA LIBERTAD,Selva,Secano,Venta,Acopiador,Gravedad,No,Si,0.9048747
5,3.57,98.17,45,22,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,HUANUCO,Sierra,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.9095845
1,6.32,74.42,50,59,False,False,True,False,False,False,True,Secundaria incompleta,Hombre,CAJAMARCA,Costa,Gravedad,Venta,Consumidor final,Secano,Si,Si,0.91119313
3,4.5,100.0,25,66,False,False,True,False,False,False,False,Primaria incompleta,Hombre,TACNA,Selva,Aspersion,Venta,Sin ventas,Gravedad,Si,Si,0.905461
1,0.71,67.46,20,57,False,False,False,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,Gravedad,Venta,Empresa/Agroindustria,Gravedad,Si,Si,0.8893916
3,1.37,99.99,20,69,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PUNO,Sierra,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.90243596
1,2.33,100.0,20,64,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,JUNIN,Costa,Otro,Venta,Comerciante minorista,Goteo,Si,Si,0.92031664
1,0.75,66.67,35,60,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Sin ventas,Aspersion,Si,Si,0.905101
2,1.17,87.84,24,25,False,False,True,False,False,False,False,Primaria completa,Mujer,UCAYALI,Sierra,Aspersion,Venta,Comerciante mayorista,Gravedad,Si,Si,0.84304076
4,3.5,100.0,65,41,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Selva,Gravedad,Venta,Acopiador,Secano,Si,Si,0.90944463
1,5.4,89.05,23,62,False,False,False,False,False,False,False,Superior universitaria incompleta,Hombre,TACNA,Sierra,Aspersion,Venta,Acopiador,Goteo,Si,Si,0.8935615
2,2.25,0.0,8,63,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AYACUCHO,Selva,Secano,Venta,Consumidor final,Gravedad,No,Si,0.90388656
2,1.7,100.0,8,54,False,True,False,False,False,False,False,Primaria incompleta,Hombre,PASCO,Costa,Secano,Venta,Acopiador,No especificado,Si,Si,0.9026275
2,2.2,99.52,33,42,False,False,True,False,False,False,True,Primaria completa,Hombre,CAJAMARCA,Sierra,Secano,Venta,Consumidor final,Secano,Si,Si,0.9120166
2,0.9,100.0,30,37,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,CAJAMARCA,Costa,No especificado,Venta,Comerciante minorista,Secano,Si,Si,0.92072505
3,3.5,0.0,10,46,False,False,True,False,False,False,False,Primaria completa,Hombre,AMAZONAS,Costa,No especificado,Venta,Sin ventas,Gravedad,No,Si,0.9136699
2,1.0,94.87,16,36,False,False,False,False,False,False,False,Primaria incompleta,Hombre,AREQUIPA,Selva,Aspersion,Venta,Comerciante mayorista,Aspersion,Si,Si,0.899787
4,4.4,100.0,46,70,False,True,False,False,False,False,False,Sin nivel,Hombre,MOQUEGUA,Selva,Aspersion,Venta,Comerciante mayorista,Gravedad,Si,Si,0.8803931
7,2.85,99.22,25,31,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Secano,Autoconsumo,Sin ventas,Gravedad,Si,Si,0.9095845
10,1.96,0.0,35,59,False,False,True,True,False,False,False,Secundaria completa,Hombre,AMAZONAS,Costa,Secano,Venta,Sin ventas,Aspersion,Si,Si,0.91193885
2,25.0,99.94,22,51,False,True,False,False,False,False,False,Superior no universitaria completa,Hombre,LA LIBERTAD,Selva,Secano,Autoconsumo,Acopiador,Gravedad,Si,Si,0.8996703
1,10.03,0.0,10,46,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,LAMBAYEQUE,Sierra,Secano,Venta,Comerciante mayorista,No especificado,Si,Si,0.9112153
2,3.8,100.0,5,67,False,False,True,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Sierra,Aspersion,Autoconsumo,Acopiador,Aspersion,Si,Si,0.90193915
3,9.15,0.0,25,54,False,True,False,False,False,False,False,Superior no universitaria incompleta,Hombre,PIURA,Selva,Aspersion,Otro,Comerciante mayorista,Gravedad,Si,Si,0.89051497
2,1.7,99.47,14,37,False,False,True,False,False,False,True,Secundaria completa,Hombre,AMAZONAS,Sierra,Secano,Venta,Acopiador,Secano,Si,Si,0.91251755
2,0.2,84.91,25,54,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,No,Si,0.915756
2,1.9,49.15,38,58,False,False,True,False,False,False,False,Primaria incompleta,Mujer,LAMBAYEQUE,Costa,Goteo,Autoconsumo,Consumidor final,Aspersion,Si,Si,0.9164282
4,1.25,0.0,28,49,False,True,True,False,False,False,False,Secundaria completa,Hombre,LIMA,Costa,Gravedad,Venta,Empresa/Agroindustria,Secano,Si,Si,0.91253436
1,2.5,100.0,18,53,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AYACUCHO,Costa,Secano,Autoconsumo,Acopiador,Aspersion,Si,Si,0.9194709
4,19.3,99.45,7,60,False,False,True,False,False,False,False,Primaria incompleta,Hombre,CAJAMARCA,Sierra,Gravedad,Otro,Acopiador,Goteo,Si,Si,0.9137712
5,5.5,67.95,40,35,False,False,True,False,False,False,False,Secundaria completa,Hombre,ANCASH,Sierra,Secano,Venta,Acopiador,Secano,Si,Si,0.89393324
1,4.5,99.93,30,64,False,False,True,False,False,False,False,Primaria completa,Hombre,LAMBAYEQUE,Sierra,Gravedad,Otro,Sin ventas,Secano,No,Si,0.91429955
3,1.0,54.75,25,62,False,False,True,False,False,True,False,Primaria completa,Hombre,ICA,Costa,Secano,Autoconsumo,Acopiador,Secano,Si,Si,0.91193885
3,86.78,16.13,40,57,False,True,True,False,False,False,False,Superior no universitaria completa,Hombre,PIURA,Costa,Gravedad,Venta,Comerciante mayorista,Aspersion,Si,Si,0.9115081
6,37.75,67.27,23,74,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Selva,Secano,Venta,Comerciante minorista,Gravedad,No,Si,0.8991037
9,36.46,99.09,15,32,False,False,False,False,False,True,False,Superior universitaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Otro,Comerciante minorista,Gravedad,No,Si,0.9036246
3,60.0,100.0,21,64,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AREQUIPA,Costa,Gravedad,Autoconsumo,Sin ventas,Gravedad,No,Si,0.920259
3,0.07,61.54,33,42,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Costa,Secano,Venta,Comerciante mayorista,Secano,Si,Si,0.9128522
2,8.4,0.0,30,41,False,False,True,False,False,False,False,Secundaria completa,Mujer,CAJAMARCA,Selva,Gravedad,Autoconsumo,Comerciante minorista,Secano,Si,Si,0.907909
2,6.5,100.0,30,62,False,False,False,False,False,False,False,Primaria incompleta,Hombre,APURIMAC,Costa,Gravedad,Venta,Sin ventas,Gravedad,No,Si,0.903517
2,20.0,99.27,25,64,False,False,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,Gravedad,Venta,Acopiador,Secano,Si,Si,0.91835266
3,6.3,93.26,47,61,False,False,False,True,False,False,False,Secundaria completa,Mujer,JUNIN,Selva,Secano,Venta,Comerciante mayorista,Gravedad,No,Si,0.901299
6,0.25,99.36,24,65,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.8992161
2,2.3,100.0,10,38,False,False,False,False,False,True,False,Secundaria completa,Hombre,AREQUIPA,Costa,No especificado,Venta,Sin ventas,Gravedad,Si,Si,0.9034239
1,3.38,66.91,18,30,False,False,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Costa,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.91556543
5,3.6,94.39,20,50,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,MADRE DE DIOS,Sierra,Aspersion,Venta,Consumidor final,Gravedad,Si,Si,0.9027417
3,2.0,56.5,18,41,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AREQUIPA,Costa,Gravedad,Otro,Sin ventas,Aspersion,Si,Si,0.9135242
2,3.14,75.0,20,45,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AMAZONAS,Costa,Secano,Venta,Acopiador,Gravedad,Si,Si,0.9128522
2,3.5,99.88,9,61,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,MADRE DE DIOS,Sierra,No especificado,Autoconsumo,Comerciante mayorista,Gravedad,Si,Si,0.9113465
2,10.5,99.64,40,38,False,False,True,False,False,False,False,Primaria incompleta,Mujer,LAMBAYEQUE,Costa,Secano,Otro,Acopiador,No especificado,No,Si,0.920083
1,2.0,100.0,38,53,False,False,True,True,False,False,False,Primaria incompleta,Mujer,PIURA,Sierra,Gravedad,Otro,Sin ventas,Gravedad,Si,Si,0.91389763
2,10.79,0.0,20,65,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AYACUCHO,Costa,Secano,Venta,Acopiador,Secano,Si,Si,0.90498996
8,4.5,0.0,25,70,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Selva,Secano,Venta,Comerciante minorista,Gravedad,Si,Si,0.89390737
1,3.75,0.0,25,30,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ANCASH,Sierra,Gravedad,Otro,Acopiador,Secano,Si,Si,0.8798846
2,39.05,0.0,12,23,False,False,True,False,False,False,True,Secundaria incompleta,Mujer,JUNIN,Costa,Gravedad,Autoconsumo,Comerciante mayorista,Gravedad,Si,Si,0.9151367
5,6.0,100.0,22,59,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,AYACUCHO,Selva,Gravedad,Otro,Consumidor final,Goteo,Si,Si,0.901198
3,6.0,26.48,30,45,False,True,True,False,False,False,False,Primaria completa,Mujer,PASCO,Costa,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9128522
6,2.2,0.0,35,62,False,True,False,False,False,False,True,Secundaria incompleta,Hombre,TACNA,Sierra,Goteo,Venta,Acopiador,Secano,Si,Si,0.89061004
16,5.0,100.0,30,46,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Goteo,Si,Si,0.90437794
2,4.14,99.33,20,26,False,False,True,False,False,False,False,Primaria incompleta,Mujer,AYACUCHO,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.91835266
6,3.88,100.0,25,59,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AREQUIPA,Costa,Secano,Venta,Acopiador,No especificado,No,Si,0.9190566
4,1.7,90.73,33,42,False,False,True,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Costa,Secano,Venta,Acopiador,Gravedad,Si,Si,0.9159577
2,20.0,0.0,14,56,False,False,True,False,False,False,False,Primaria completa,Mujer,PIURA,Sierra,Secano,Otro,Acopiador,Aspersion,Si,Si,0.9063807
10,11.67,0.0,30,35,False,False,False,False,False,False,False,Secundaria completa,Hombre,LAMBAYEQUE,Selva,Gravedad,Venta,Sin ventas,Gravedad,Si,Si,0.89867884
1,4.73,75.0,10,44,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Costa,Aspersion,Venta,Consumidor final,Gravedad,No,Si,0.9136699
4,0.9,95.24,10,39,False,False,True,False,False,False,False,Secundaria completa,Hombre,APURIMAC,Sierra,Gravedad,Venta,Comerciante minorista,Gravedad,Si,Si,0.90957636
2,83.0,0.0,40,65,False,False,True,False,False,False,False,Primaria completa,Hombre,JUNIN,Sierra,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.9006061
1,4.0,0.0,30,58,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Sierra,Aspersion,Venta,Consumidor final,Otro,Si,Si,0.9047796
2,7.0,100.0,50,40,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,MADRE DE DIOS,Sierra,Goteo,Venta,Comerciante mayorista,Secano,Si,Si,0.91163886
1,6.62,98.75,33,47,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,AREQUIPA,Costa,Secano,Otro,Comerciante mayorista,Gravedad,No,Si,0.8998218
1,20.0,92.24,10,38,False,False,False,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Sierra,Gravedad,Venta,Comerciante mayorista,Secano,No,Si,0.8992135
2,450.0,100.0,39,72,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,LIMA,Selva,Secano,Venta,Acopiador,No especificado,Si,Si,0.9038045
7,5.0,69.5,15,68,False,False,False,False,False,False,False,Primaria completa,Hombre,JUNIN,Costa,Secano,Autoconsumo,Sin ventas,Gravedad,Si,Si,0.8749994
2,3.5,100.0,35,59,False,False,True,False,False,True,False,Secundaria incompleta,Hombre,PIURA,Costa,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.91841453
5,2.95,70.59,4,45,False,False,True,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Gravedad,Autoconsumo,Comerciante minorista,Gravedad,Si,Si,0.906136
3,2.0,99.77,20,51,False,False,True,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Selva,Gravedad,Venta,Comerciante mayorista,Aspersion,Si,Si,0.8414048
8,3.5,91.67,40,39,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Costa,Gravedad,Venta,Acopiador,Secano,No,Si,0.9166079
2,3.5,81.44,18,65,False,False,True,False,False,False,True,Primaria incompleta,Hombre,JUNIN,Costa,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.91335297
8,3.3,95.24,29,63,False,False,False,False,False,False,True,Secundaria completa,Hombre,AMAZONAS,Costa,Gravedad,Otro,Sin ventas,Gravedad,Si,Si,0.9029369
12,24.5,75.0,30,50,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LAMBAYEQUE,Selva,Gravedad,Autoconsumo,Acopiador,Gravedad,Si,Si,0.91240066
1,271.0,57.63,30,53,False,False,True,False,False,False,False,Secundaria completa,Hombre,APURIMAC,Sierra,Secano,Venta,Acopiador,Aspersion,Si,Si,0.9073459
2,2.0,99.81,5,35,False,False,True,True,False,False,False,Primaria incompleta,Hombre,PUNO,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.91975236
2,7.5,95.66,24,38,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,CUSCO,Costa,Secano,Otro,Sin ventas,Gravedad,Si,Si,0.9161289
7,3.0,100.0,17,25,False,False,True,False,False,False,False,Primaria incompleta,Hombre,HUANCAVELICA,Sierra,Secano,Otro,Sin ventas,Gravedad,No,Si,0.9120033
3,18.53,0.0,5,45,False,False,True,True,False,False,False,Secundaria completa,Hombre,PASCO,Sierra,Gravedad,Otro,Consumidor final,Secano,No,Si,0.908056
1,1.25,40.0,15,60,False,False,True,False,False,False,False,Primaria incompleta,Mujer,LAMBAYEQUE,Sierra,Secano,Venta,Consumidor final,Gravedad,Si,Si,0.90788573
3,1.68,100.0,15,51,False,False,True,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Sierra,Goteo,Otro,Sin ventas,Secano,Si,Si,0.9135475
5,0.8,75.0,56,56,False,False,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Sierra,Secano,Venta,Comerciante minorista,Gravedad,Si,Si,0.90377176
1,4.75,0.0,25,64,False,False,True,False,False,False,False,Primaria completa,Hombre,ANCASH,Sierra,No especificado,Venta,Comerciante mayorista,Gravedad,No,Si,0.8778468
5,11.64,100.0,35,38,False,False,True,False,False,False,False,Primaria completa,Hombre,LIMA,Selva,Gravedad,Otro,Acopiador,Gravedad,No,Si,0.91613173
1,4.5,87.5,23,55,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,MOQUEGUA,Sierra,Secano,Venta,Acopiador,Gravedad,Si,Si,0.9068366
3,5.3,100.0,30,67,False,True,True,False,False,False,False,Primaria incompleta,Hombre,ANCASH,Costa,Aspersion,Venta,Sin ventas,Otro,Si,Si,0.8986696
2,2.8,0.0,40,34,False,False,True,False,False,False,False,Primaria incompleta,Hombre,SAN MARTIN,Sierra,Gravedad,Autoconsumo,Comerciante mayorista,Gravedad,Si,Si,0.9073472
8,6.0,94.87,25,58,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,ANCASH,Selva,Goteo,Venta,Sin ventas,Gravedad,Si,Si,0.8950681
5,3.76,97.87,13,31,False,False,True,False,False,False,False,Primaria completa,Hombre,LA LIBERTAD,Sierra,Gravedad,Venta,Sin ventas,Gravedad,Si,Si,0.91079146
5,2.5,100.0,50,32,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,MOQUEGUA,Costa,Gravedad,Venta,Acopiador,No especificado,Si,Si,0.9045417
1,3.0,98.45,4,45,False,False,False,True,False,False,True,Secundaria completa,Mujer,AREQUIPA,Costa,Gravedad,Otro,Sin ventas,Secano,Si,Si,0.9008188
1,20.0,93.33,18,56,False,False,True,False,False,False,False,Secundaria completa,Hombre,JUNIN,Costa,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.91788
2,5.3,100.0,30,51,False,False,False,False,False,False,False,Primaria incompleta,Hombre,TUMBES,Sierra,Aspersion,Venta,Acopiador,Goteo,No,Si,0.90044713
11,4.4,0.0,42,46,False,False,True,False,False,False,False,Primaria incompleta,Mujer,PIURA,Sierra,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9054125
1,26.0,100.0,13,58,False,False,False,False,False,False,False,Superior universitaria completa,Mujer,LA LIBERTAD,Sierra,Gravedad,Autoconsumo,Acopiador,Gravedad,Si,Si,0.90157574
1,1.0,0.0,30,38,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Sierra,Secano,Venta,Comerciante mayorista,Secano,Si,Si,0.9057849
3,0.01,100.0,9,64,False,False,False,False,False,False,False,Secundaria completa,Mujer,CUSCO,Selva,Secano,Venta,Acopiador,Secano,Si,Si,0.90313023
1,8.5,69.19,17,65,False,False,True,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Selva,Secano,Venta,Acopiador,Gravedad,No,Si,0.86406076
2,3.7,94.17,40,58,False,False,True,False,False,False,False,Primaria completa,Hombre,PASCO,Costa,Gravedad,Venta,Sin ventas,Gravedad,Si,Si,0.91835266
2,16.5,92.05,20,44,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LAMBAYEQUE,Selva,Gravedad,Otro,Consumidor final,Goteo,Si,Si,0.915035
4,97.0,96.67,40,52,False,False,True,False,False,True,False,Primaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Autoconsumo,Consumidor final,Aspersion,Si,Si,0.9126255
1,7.5,100.0,15,58,False,False,True,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Costa,Secano,Venta,Sin ventas,Gravedad,No,Si,0.9190566
2,29.0,99.14,7,42,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ANCASH,Costa,Aspersion,Venta,Sin ventas,Gravedad,Si,Si,0.89609045
2,8.97,97.12,40,64,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,HUANUCO,Sierra,Secano,Venta,Comerciante mayorista,Secano,Si,Si,0.9091053
1,8.5,94.1,32,71,False,False,False,True,False,False,False,Secundaria incompleta,Hombre,PUNO,Costa,Gravedad,Otro,Comerciante minorista,Gravedad,Si,Si,0.87504697
3,63.0,0.0,18,51,False,False,True,False,False,False,False,Primaria completa,Hombre,HUANUCO,Costa,Gravedad,Venta,Acopiador,Secano,Si,Si,0.9105058
1,13.5,100.0,24,52,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ANCASH,Selva,Gravedad,Venta,Acopiador,Secano,Si,Si,0.90129197
11,1.5,5.65,15,64,False,False,False,False,False,False,False,Primaria completa,Hombre,JUNIN,Costa,Aspersion,Venta,Acopiador,Goteo,No,Si,0.89559865
2,3.05,93.32,21,53,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,SAN MARTIN,Sierra,No especificado,Autoconsumo,Sin ventas,Secano,Si,Si,0.9099177
2,19.0,0.0,30,40,False,False,True,False,False,False,False,Primaria incompleta,Hombre,CAJAMARCA,Selva,Gravedad,Otro,Acopiador,Secano,Si,Si,0.9098155
4,4.5,99.62,25,65,False,False,False,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Costa,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.8886044
19,1.5,100.0,3,55,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,LIMA,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.904364
1,3.12,99.09,34,49,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,PIURA,Costa,Gravedad,Venta,Comerciante mayorista,Goteo,Si,Si,0.91835266
2,6.25,99.73,20,41,False,True,True,False,False,False,False,Secundaria completa,Hombre,JUNIN,Costa,Secano,Venta,Acopiador,Secano,Si,Si,0.9181228
1,19.0,56.08,40,43,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,TACNA,Sierra,Gravedad,Autoconsumo,Empresa/Agroindustria,Gravedad,Si,Si,0.908056
3,3.75,99.05,25,59,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,LIMA,Sierra,Gravedad,Otro,Comerciante minorista,Gravedad,No,Si,0.8993309
2,38.0,96.94,23,54,False,False,True,False,False,False,False,Primaria completa,Hombre,ICA,Selva,No especificado,Venta,Acopiador,Secano,Si,Si,0.91227067
2,4.37,94.57,20,48,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,MADRE DE DIOS,Costa,Aspersion,Venta,Comerciante minorista,Gravedad,Si,Si,0.91736937
4,1.75,20.0,11,76,False,False,True,False,False,False,False,Primaria incompleta,Hombre,CAJAMARCA,Sierra,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.89003706
1,1.7,74.07,3,43,False,False,True,False,False,False,False,Secundaria completa,Hombre,LORETO,Sierra,Gravedad,Otro,Acopiador,Secano,Si,Si,0.90560186
5,4.95,0.0,40,43,False,False,True,False,False,False,True,Secundaria completa,Hombre,PIURA,Selva,Secano,Venta,Sin ventas,Secano,Si,Si,0.9074899
