numero_parcelas,superficie_total_ha,porcentaje_produccion_venta,anios_actividad,edad,participa_toma_decisiones,pertenece_asociacion,usa_maquinaria,usa_semilla_certificada,tiene_certificacion_calidad,tiene_seguro_agropecuario,recibio_asistencia_tecnica,nivel_educacion,sexo,departamento,region_natural,tipo_riego_predominante,principal_destino_produccion,principal_canal_venta,tipo_riego_predominante_str
1,7.93,0.0,18,42,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AYACUCHO,Selva,Gravedad,Otro,Comerciante mayorista,Gravedad
5,31.35,100.0,5,38,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AYACUCHO,Sierra,Secano,Venta,Asociación/Cooperativa,Secano
4,712.06,0.0,10,42,False,False,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,Secano,Venta,Comerciante minorista,Gravedad
2,17.0,98.71,52,36,False,False,True,False,False,False,True,Secundaria incompleta,Hombre,LORETO,Costa,Secano,Otro,Comerciante mayorista,Gravedad
1,150.0,100.0,40,46,False,False,False,False,False,False,False,Secundaria completa,Hombre,CUSCO,Selva,Mangas,Autoconsumo,Comerciante minorista,Secano
7,11.1,96.3,23,46,False,False,True,False,False,False,False,Primaria completa,Hombre,JUNIN,Costa,Gravedad,Venta,Acopiador,Gravedad
6,7.7,81.77,20,50,False,True,True,False,False,True,False,Secundaria incompleta,Hombre,SAN MARTIN,Costa,Secano,Venta,Sin ventas,Secano
3,5.0,0.0,30,37,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Asociación/Cooperativa,Gravedad
2,3.39,0.0,17,60,False,True,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Costa,Aspersion,Venta,Consumidor final,Aspersion
3,0.18,98.77,20,48,False,False,True,False,False,False,False,Superior universitaria completa,Mujer,SAN MARTIN,Costa,Aspersion,Otro,Comerciante mayorista,Secano
2,80.0,0.0,19,65,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Selva,Gravedad,Venta,Sin ventas,Secano
2,14.2,0.0,9,42,False,True,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Sierra,Secano,Venta,Comerciante mayorista,Goteo
1,13.33,0.0,2,55,False,False,True,False,False,False,True,Secundaria incompleta,Mujer,MADRE DE DIOS,Costa,Gravedad,Venta,Sin ventas,Secano
4,2.01,100.0,12,35,False,True,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Costa,Gravedad,Venta,Comerciante mayorista,Secano
3,2.0,98.36,47,65,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,CAJAMARCA,Costa,Gravedad,Otro,Acopiador,Gravedad
1,2.05,93.75,3,33,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,SAN MARTIN,Sierra,Gravedad,Autoconsumo,Acopiador,Gravedad
5,5.99,0.0,5,45,False,True,False,False,False,False,False,Secundaria completa,Hombre,UCAYALI,Selva,No especificado,Venta,Acopiador,Gravedad
5,3.61,58.33,35,54,False,True,True,False,False,False,False,Primaria incompleta,Hombre,HUANUCO,Selva,Otro,Venta,Acopiador,Goteo
1,13.54,70.79,10,56,False,False,True,False,False,False,False,Secundaria completa,Hombre,CUSCO,Sierra,Gravedad,Otro,Sin ventas,Gravedad
8,1.93,100.0,34,36,False,False,True,False,True,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,Gravedad,Autoconsumo,Comerciante mayorista,Goteo
1,63.0,99.44,5,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,ICA,Sierra,Otro,Venta,Acopiador,Gravedad
3,3.0,100.0,39,90,False,False,True,False,False,False,False,Secundaria incompleta,Mujer,PUNO,Selva,Goteo,Venta,Sin ventas,Gravedad
4,15.0,93.29,30,52,False,False,True,False,False,False,True,Primaria completa,Mujer,APURIMAC,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
4,2.5,100.0,20,50,False,True,True,False,False,False,False,Secundaria completa,Hombre,MOQUEGUA,Costa,Gravedad,Venta,Consumidor final,Goteo
2,0.75,83.49,16,47,False,False,True,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Costa,Gravedad,Autoconsumo,Sin ventas,Gravedad
2,0.16,100.0,20,29,False,False,True,False,False,False,False,Secundaria completa,Hombre,TUMBES,Selva,Secano,Venta,Comerciante mayorista,Gravedad
3,17.5,100.0,36,64,False,False,True,False,False,False,True,Superior no universitaria completa,Hombre,JUNIN,Sierra,Gravedad,Venta,Comerciante mayorista,Aspersion
2,2.5,29.82,10,54,False,False,True,True,False,False,False,Secundaria completa,Hombre,ANCASH,Selva,Aspersion,Venta,Acopiador,Secano
2,8.1,55.03,30,52,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,PIURA,Sierra,Gravedad,Otro,Sin ventas,No especificado
1,4.0,97.24,40,64,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Secano,Autoconsumo,Acopiador,Secano
4,31.61,9.05,37,43,False,True,True,False,False,False,False,Secundaria completa,Hombre,LIMA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
4,20.79,0.0,12,53,False,False,True,False,False,False,False,Secundaria completa,Hombre,ANCASH,Sierra,Gravedad,Venta,Sin ventas,Gravedad
1,10.0,100.0,9,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,MOQUEGUA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
3,11.1,100.0,35,58,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Sierra,Goteo,Autoconsumo,Sin ventas,Gravedad
1,6.25,99.79,35,66,False,False,True,False,False,False,False,Primaria incompleta,Hombre,SAN MARTIN,Costa,Aspersion,Venta,Acopiador,Gravedad
5,2.1,100.0,25,46,False,False,False,False,False,False,False,Primaria completa,Mujer,CUSCO,Sierra,Aspersion,Venta,Acopiador,Gravedad
10,8.5,100.0,20,46,False,False,True,False,False,False,True,Primaria completa,Hombre,APURIMAC,Selva,Aspersion,Venta,Acopiador,Gravedad
1,70.0,0.0,5,36,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,SAN MARTIN,Sierra,No especificado,Venta,Sin ventas,Aspersion
2,2.05,32.5,32,51,False,False,False,False,False,False,False,Primaria completa,Hombre,PIURA,Sierra,Secano,Venta,Consumidor final,Aspersion
3,13.6,100.0,20,54,False,False,True,False,False,False,False,Primaria completa,Hombre,LAMBAYEQUE,Costa,Secano,Venta,Sin ventas,Goteo
2,10.4,0.0,20,47,False,False,True,False,False,False,False,Primaria incompleta,Mujer,TUMBES,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
9,6.0,0.0,30,42,False,False,True,False,False,False,False,Primaria completa,Hombre,UCAYALI,Selva,No especificado,Venta,Comerciante mayorista,No especificado
8,2.89,93.1,30,50,False,False,True,False,False,False,False,Superior no universitaria completa,Mujer,TACNA,Selva,Gravedad,Venta,Acopiador,Gravedad
1,46.08,36.59,30,54,False,False,True,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Sierra,Otro,Venta,Comerciante minorista,Aspersion
1,3.7,100.0,29,37,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,PUNO,Costa,Secano,Venta,Comerciante mayorista,Gravedad
10,3.0,99.56,22,46,False,False,True,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Sierra,Gravedad,Autoconsumo,Empresa/Agroindustria,Goteo
5,0.1,91.67,18,53,False,False,True,False,False,False,False,Secundaria completa,Mujer,MADRE DE DIOS,Selva,Otro,Venta,Acopiador,Gravedad
6,1.0,98.91,10,46,False,False,True,True,False,False,False,Secundaria completa,Mujer,HUANUCO,Sierra,Gravedad,Venta,Acopiador,Gravedad
2,3.0,100.0,15,51,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,ANCASH,Sierra,Secano,Venta,Comerciante minorista,No especificado
2,9.5,89.47,16,40,False,False,False,False,False,False,False,Superior no universitaria completa,Mujer,ICA,Costa,Aspersion,Venta,Sin ventas,Aspersion
2,102.0,74.09,20,62,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,PIURA,Selva,Secano,Venta,Consumidor final,Goteo
2,9.3,0.0,40,49,False,True,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Aspersion,Autoconsumo,Sin ventas,Secano
3,2.86,40.0,12,44,False,False,True,False,False,False,False,Superior universitaria incompleta,Hombre,HUANUCO,Sierra,Gravedad,Autoconsumo,Acopiador,Secano
2,8.0,100.0,4,55,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AMAZONAS,Sierra,Gravedad,Venta,Comerciante mayorista,Goteo
2,25.0,87.61,5,53,False,False,True,False,False,False,False,Secundaria completa,Mujer,ANCASH,Sierra,Secano,Venta,Acopiador,Gravedad
1,5.28,0.0,33,58,False,False,True,False,False,False,True,Primaria completa,Hombre,AREQUIPA,Sierra,Secano,Venta,Consumidor final,Gravedad
2,0.34,0.0,38,63,False,False,True,False,False,False,False,Superior no universitaria incompleta,Mujer,PIURA,Sierra,No especificado,Otro,Acopiador,Secano
1,60.0,99.76,20,54,False,False,False,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Sierra,Secano,Venta,Sin ventas,Gravedad
4,8.0,91.98,18,44,False,False,False,False,False,False,False,Primaria completa,Hombre,CUSCO,Sierra,Gravedad,Otro,Acopiador,Secano
2,15.79,96.41,17,67,False,False,True,False,False,False,False,Primaria completa,Hombre,ICA,Sierra,Secano,Venta,Comerciante mayorista,Gravedad
1,10.0,16.13,19,33,False,True,True,False,False,False,False,Secundaria completa,Hombre,PUNO,Costa,No especificado,Autoconsumo,Sin ventas,Gravedad
1,1.0,52.27,7,38,False,False,True,False,False,False,False,Primaria completa,Hombre,TACNA,Costa,Secano,Venta,Acopiador,Secano
2,12.0,99.59,20,32,False,False,True,False,False,False,False,Primaria completa,Mujer,AYACUCHO,Sierra,Gravedad,Venta,Sin ventas,Gravedad
4,15.0,60.0,2,63,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ICA,Sierra,Gravedad,Venta,Sin ventas,Secano
2,160.0,100.0,15,63,False,False,True,False,False,False,False,Secundaria incompleta,Mujer,LORETO,Selva,Gravedad,Venta,Sin ventas,Gravedad
1,3.0,99.78,20,55,False,False,True,False,False,False,False,Secundaria completa,Mujer,ANCASH,Sierra,Secano,Venta,Comerciante mayorista,Goteo
4,0.25,0.0,8,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Selva,Secano,Venta,Acopiador,Gravedad
6,55.0,98.96,30,39,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,JUNIN,Costa,Secano,Venta,Sin ventas,Secano
1,16.64,0.62,10,63,False,True,True,False,False,False,False,Primaria completa,Mujer,SAN MARTIN,Costa,Gravedad,Venta,Acopiador,Gravedad
3,1.0,100.0,40,52,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Selva,Secano,Autoconsumo,Sin ventas,Secano
2,2.28,0.0,30,25,False,False,True,False,False,False,False,Primaria incompleta,Hombre,SAN MARTIN,Costa,Aspersion,Venta,Acopiador,Secano
1,2.0,100.0,18,44,False,False,True,False,False,False,False,Secundaria completa,Hombre,LAMBAYEQUE,Costa,Secano,Autoconsumo,Acopiador,Secano
1,5.8,99.26,15,44,False,False,True,False,False,False,True,Secundaria completa,Mujer,SAN MARTIN,Costa,Gravedad,Venta,Sin ventas,Secano
2,1.44,100.0,14,47,False,False,False,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Selva,Gravedad,Otro,Consumidor final,Gravedad
5,1.43,74.09,17,72,False,False,False,False,False,False,False,Secundaria completa,Hombre,PASCO,Selva,Goteo,Venta,Acopiador,Secano
3,90.0,96.39,10,51,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,MOQUEGUA,Selva,Secano,Venta,Comerciante mayorista,Secano
1,19.0,0.0,10,57,False,False,True,False,False,False,False,Primaria incompleta,Mujer,ANCASH,Sierra,Secano,Autoconsumo,Acopiador,Gravedad
3,9.0,100.0,30,57,False,True,True,False,False,False,False,Secundaria completa,Mujer,CUSCO,Costa,Secano,Venta,Comerciante mayorista,Secano
1,70.0,98.28,8,53,False,False,True,False,False,False,False,Secundaria completa,Hombre,LIMA,Selva,Gravedad,Venta,Comerciante minorista,Secano
1,1.02,99.93,20,39,False,False,True,False,False,False,False,Secundaria completa,Hombre,TACNA,Sierra,Gravedad,Venta,Acopiador,Secano
2,4.4,98.25,27,56,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ANCASH,Selva,Goteo,Venta,Comerciante minorista,Secano
2,0.95,0.0,2,71,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,AYACUCHO,Sierra,Secano,Venta,Acopiador,Secano
1,18.0,0.0,38,33,False,False,True,False,False,False,False,Secundaria completa,Hombre,HUANCAVELICA,Selva,Gravedad,Otro,Acopiador,No especificado
2,7.35,100.0,25,64,False,False,False,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Costa,Secano,Otro,Acopiador,Gravedad
5,4.4,99.95,30,47,False,False,False,False,False,False,False,Primaria completa,Hombre,UCAYALI,Selva,Secano,Venta,Comerciante mayorista,Goteo
1,13.2,0.0,25,41,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LAMBAYEQUE,Costa,Gravedad,Venta,Comerciante minorista,Gravedad
7,8.0,0.0,40,67,False,False,True,False,False,False,False,Primaria completa,Hombre,PIURA,Costa,Secano,Otro,Comerciante mayorista,Gravedad
2,31.61,100.0,15,59,False,False,True,False,False,False,False,Secundaria completa,Hombre,PASCO,Selva,Gravedad,Venta,Comerciante minorista,Gravedad
1,16.5,0.0,10,40,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,PASCO,Sierra,Gravedad,Venta,Sin ventas,Secano
4,5.02,4.21,72,45,False,False,True,False,False,False,False,Primaria incompleta,Mujer,LIMA,Selva,Secano,Venta,Acopiador,Gravedad
1,1.73,100.0,32,52,False,False,True,False,False,False,False,Primaria incompleta,Hombre,UCAYALI,Costa,Gravedad,Venta,Acopiador,Gravedad
1,11.2,96.3,43,56,False,True,False,False,False,False,True,Secundaria incompleta,Mujer,AMAZONAS,Costa,Secano,Venta,Acopiador,Goteo
1,1.21,85.0,10,50,False,False,True,False,False,False,True,Primaria completa,Hombre,LIMA,Selva,Secano,Venta,Sin ventas,Gravedad
4,3.4,0.0,56,56,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,TACNA,Sierra,Secano,Venta,Acopiador,Gravedad
3,4.41,95.49,30,32,False,False,True,False,False,False,False,Secundaria completa,Hombre,ICA,Costa,Goteo,Venta,Comerciante mayorista,Secano
6,5.0,0.0,28,55,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Sierra,Secano,Venta,Sin ventas,Goteo
5,1.43,100.0,30,58,False,True,False,False,False,False,False,Primaria completa,Hombre,JUNIN,Sierra,No especificado,Autoconsumo,Acopiador,Secano
2,5.0,0.0,40,62,False,False,True,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Costa,Secano,Venta,Comerciante mayorista,Gravedad
1,1.52,100.0,25,51,False,True,True,False,False,False,False,Secundaria completa,Mujer,CUSCO,Costa,Gravedad,Autoconsumo,Comerciante mayorista,Secano
2,5.0,100.0,4,70,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PIURA,Costa,Goteo,Venta,Acopiador,Gravedad
3,3.7,0.0,2,80,False,False,True,False,False,False,False,Primaria completa,Hombre,ANCASH,Selva,Gravedad,Venta,Sin ventas,No especificado
1,60.0,100.0,25,27,False,False,True,False,False,False,False,Secundaria completa,Hombre,APURIMAC,Sierra,Gravedad,Venta,Acopiador,Gravedad
1,30.0,0.0,20,43,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Acopiador,Secano
2,2.0,94.95,20,58,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,CAJAMARCA,Selva,Gravedad,Venta,Acopiador,Gravedad
12,20.0,86.21,33,56,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,LAMBAYEQUE,Sierra,Secano,Venta,Acopiador,Secano
3,5.1,0.0,18,49,False,False,True,False,False,False,False,Primaria completa,Mujer,LORETO,Sierra,No especificado,Venta,Sin ventas,Gravedad
5,3.42,83.02,20,56,False,False,True,True,False,False,False,Superior universitaria completa,Hombre,LAMBAYEQUE,Sierra,Secano,Venta,Comerciante mayorista,Goteo
3,2.75,97.24,23,43,False,False,True,False,False,False,False,Secundaria completa,Hombre,PASCO,Costa,Gravedad,Venta,Sin ventas,Goteo
5,5.83,0.0,45,60,False,True,True,False,False,False,False,Primaria incompleta,Hombre,TACNA,Sierra,Secano,Otro,Comerciante mayorista,No especificado
5,150.0,99.86,35,57,False,False,False,False,False,False,False,Primaria completa,Hombre,APURIMAC,Sierra,No especificado,Venta,Sin ventas,Aspersion
9,10.7,99.85,12,71,False,True,True,False,False,False,False,Primaria incompleta,Hombre,PUNO,Sierra,Secano,Autoconsumo,Acopiador,Aspersion
2,16.0,95.24,27,48,False,True,True,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Costa,Secano,Otro,Acopiador,Secano
3,4.51,100.0,10,33,False,False,False,False,False,False,False,Primaria completa,Hombre,AMAZONAS,Sierra,Gravedad,Venta,Sin ventas,Gravedad
2,2.81,69.78,41,63,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,HUANUCO,Costa,Gravedad,Venta,Comerciante minorista,No especificado
5,56.5,0.0,15,56,False,False,True,False,False,False,False,Primaria incompleta,Hombre,APURIMAC,Sierra,Gravedad,Venta,Comerciante minorista,Gravedad
1,90.0,96.44,30,59,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AMAZONAS,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
1,1.54,87.12,24,44,False,False,True,False,False,False,False,Primaria completa,Mujer,LORETO,Costa,Gravedad,Autoconsumo,Sin ventas,Secano
1,3.2,99.42,32,53,False,True,True,False,False,False,False,Primaria completa,Hombre,PIURA,Costa,Gravedad,Venta,Consumidor final,Secano
11,8.83,0.0,45,47,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Costa,Gravedad,Otro,Consumidor final,No especificado
2,9.0,100.0,43,71,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Sin ventas,Secano
4,4.1,99.02,30,38,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Selva,Secano,Venta,Comerciante mayorista,Gravedad
4,11.0,99.88,38,47,False,False,True,False,False,False,True,Primaria completa,Mujer,AMAZONAS,Sierra,Gravedad,Autoconsumo,Empresa/Agroindustria,Gravedad
3,3.2,94.31,2,48,False,False,True,False,False,False,False,Primaria incompleta,Hombre,CAJAMARCA,Costa,Gravedad,Venta,Comerciante minorista,Gravedad
2,5.0,0.0,30,38,False,False,True,True,False,False,False,Primaria completa,Hombre,PIURA,Sierra,Secano,Venta,Acopiador,Secano
9,4.85,99.83,29,38,False,True,True,False,False,False,True,Superior no universitaria completa,Hombre,AREQUIPA,Sierra,Gravedad,Otro,Comerciante minorista,Gravedad
2,145.0,0.0,20,70,False,False,True,False,False,False,False,Secundaria completa,Mujer,LA LIBERTAD,Costa,No especificado,Venta,Acopiador,Gravedad
3,0.5,99.46,44,47,False,False,True,True,False,False,False,Primaria completa,Mujer,APURIMAC,Sierra,Gravedad,Otro,Acopiador,Gravedad
2,1.01,100.0,35,62,False,False,True,False,False,True,False,Secundaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Acopiador,Gravedad
1,50.0,100.0,23,73,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Sierra,Secano,Otro,Acopiador,No especificado
4,10.0,98.9,14,41,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,TACNA,Sierra,Secano,Venta,Acopiador,Secano
2,1.83,0.0,28,67,False,False,True,False,False,False,False,Secundaria completa,Hombre,TACNA,Costa,Secano,Venta,Empresa/Agroindustria,No especificado
2,5.3,0.0,20,58,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,PIURA,Costa,Gravedad,Venta,Comerciante minorista,Otro
1,12.0,100.0,12,70,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Costa,Mangas,Venta,Comerciante minorista,Secano
1,21.0,11.28,40,41,False,False,True,False,False,False,False,Primaria completa,Hombre,ANCASH,Selva,Gravedad,Venta,Sin ventas,Secano
4,11.0,99.32,29,31,False,False,True,False,False,False,False,Secundaria incompleta,Mujer,LAMBAYEQUE,Costa,Secano,Otro,Acopiador,Aspersion
17,3.3,100.0,39,55,False,False,True,False,False,False,False,Secundaria completa,Hombre,ANCASH,Selva,Gravedad,Venta,Acopiador,Secano
3,15.15,0.0,50,40,False,True,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Sierra,No especificado,Autoconsumo,Acopiador,Secano
1,6.8,0.0,25,36,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Costa,Secano,Venta,Sin ventas,Gravedad
